id,vendor_id,title,price,inventory,net_weight,packaged_weight,preparation_day,description,category_id,category_title,category_parent_title,category_root_title,photo_url,url,created_at,updated_at,unit_quantity,unit_type,sales_count,view_count,can_add_to_cart,has_variation,rating,rating_count,stats_updated_at
7286596,433888,خرما پیارم ممتاز باکیفیت یک کیلویی امساله 1402,2490000,0,1000,1200,4,"✅خرما پیارم  ممتاز امساله 
✅طعم و کیفیت عالی 
✅محصول منطقه حاجی آباد 
✅  گوشتی و خوش طعم 
✅تضمین کیفیت و امکان مرجوعی در صورت نارضایتی ",120,خرما,آجیل و خشکبار,مواد غذایی,https://statics.basalam.com/public-14/users/qXG5zE/11-21/RnTHYzl6xc9GvqievtiFULqjxMNQqP93F60Nzo5hWqvm11Q1WG.jpg,https://basalam.com/khanbaar/product/7286596,2023-04-24T14:55:23+03:30,2024-11-28T16:52:40+03:30,1000.0,گرم,168,8637,1,0,4.6,59,2024-12-19T16:51:16.593132
7286775,433888,خرما پیارم ممتاز باکیفیت 5 کیلویی امساله 1402,10550000,0,5000,5400,2,"✅خرما پیارم  ممتاز امساله 
✅طعم و کیفیت عالی 
✅محصول منطقه حاجی آباد 
✅  گوشتی و خوش طعم 
✅تضمین کیفیت و امکان مرجوعی در صورت نارضایتی ",120,خرما,آجیل و خشکبار,مواد غذایی,https://statics.basalam.com/public-14/users/qXG5zE/11-21/hQMZSp7LZQNiIZSANmqHhI1JgAFRlCEuxQiODzTcE2gftyuacj.jpg,https://basalam.com/khanbaar/product/7286775,2023-04-24T15:08:49+03:30,2023-11-27T09:54:30+03:30,5000.0,,8,2212,1,0,3.3,6,2024-12-19T16:51:18.304197
7330799,433888,روغن کلزا خالص یک لیتری با تضمین کیفیت,1190000,73,1000,1200,4,"روغن کُلزا روغنی است که از دانه‌های کلزا به دست می‌آید.روغن کلزا به دلیل داشتن اسیدهای چرب اشباع نشده و نداشتن کلسترول از کیفیت تغذیه‌ای بالایی برخوردار است و بین ارقام و در شرایط مختلف تنوع زیادی در ترکیب اسیدهای چرب آن مشاهده می‌شود.
✅ ماندگاری : حداقل 1 سال 
✅ سفارشهای گالنی ارسال با باربری 
✅ امکان خرید عمده با تخفیف  
",154,روغن‌های خوراکی,خوار و بار,مواد غذایی,https://statics.basalam.com/public-3/users/qXG5zE/05-29/z6sUz7BSfUMXsDNSRhmHblpbdNev95v4EtAa7SntYLpqK0wuGj.jpg,https://basalam.com/khanbaar/product/7330799,2023-04-27T09:46:39+03:30,2024-12-15T13:01:53+03:30,1000.0,گرم,214,1459,1,0,4.7,29,2024-12-19T16:51:19.979828
7331607,433888,روغن کلزا  18 یک لیتری با تضمین کیفیت ,1060000,2,950,1200,3,"روغن کُلزا روغنی است که از دانه‌های کلزا به دست می‌آید.روغن کلزا به دلیل داشتن اسیدهای چرب اشباع نشده و نداشتن کلسترول از کیفیت تغذیه‌ای بالایی برخوردار است و بین ارقام و در شرایط مختلف تنوع زیادی در ترکیب اسیدهای چرب آن مشاهده می‌شود.
این روغن منبع عالی از ویتامین E که یک آنتی اکسیدان قوی است، از سلامت پوست و چشم محافظت می‌کند. علاوه بر این، به‌طور طبیعی دارای چربی اشباع کم و چربی اشباع نشده زیاد است که برای سلامت قلب مناسب است.
روغن کلزا همچنین سرشار از چربی‌های امگا 6 است که در صورت مصرف صحیح و به اندازه​​، از سلامت کلی بدن پشتیبانی می‌کند.
✅ ماندگاری : حداقل 1 سال 
✅ فروش بصورت خرده و عمده  
",154,روغن‌های خوراکی,خوار و بار,مواد غذایی,https://statics.basalam.com/public-3/users/qXG5zE/05-29/z6sUz7BSfUMXsDNSRhmHblpbdNev95v4EtAa7SntYLpqK0wuGj.jpg,https://basalam.com/khanbaar/product/7331607,2023-04-27T10:48:08+03:30,2023-04-29T08:16:46+03:30,950.0,,0,0,1,0,0.0,0,
7360329,433888,خرما خاصویی ممتاز یک کیلویی ,860000,0,1000,1100,3,"خرمای خاصویی یکی از نژادهای خرمای بومی ایران است که ازلحاظ اندازه کوچک بوده و ظاهری شبیه به آلو دارد. طعم این خرما بسیار شیرین و لذیذ است و بیشتر در هرمزگان خوزستان و بوشهر تولید می‌شود. در میان میوه‌ها، به خرما میوه برتر گفته می‌شود چراکه می‌تواند به‌تنهایی بسیاری از نیازهای بدن به مواد مغذی را تأمین کند.
خرمای خاصویی موجود در مجموعه خانبار از نوع مرغوب و تازه بوده و مستقیم از کشاورز  و از منطقه حاجی آباد بندر عباس برداشت و ارسال  میشود.",120,خرما,آجیل و خشکبار,مواد غذایی,https://statics.basalam.com/public-6/users/qXG5zE/12-16/sxuzQTSjCpV1FoDuX4Svocb8Cm1GK2S0br338EpdcTcc4AUx7S.jpg,https://basalam.com/khanbaar/product/7360329,2023-04-29T08:27:03+03:30,2024-03-04T05:47:47+03:30,1000.0,گرم,92,4269,1,0,4.8,28,2024-12-19T16:51:23.437756
7360358,433888,خرما خاصویی سطلی با کیفیت تضمینی (وزن با سطل یک کیلو),930000,0,1000,1100,3,"خرمای خاصویی یکی از نژادهای خرمای بومی ایران است که ازلحاظ اندازه کوچک بوده و ظاهری شبیه به آلو دارد. طعم این خرما بسیار شیرین و لذیذ است و بیشتر در هرمزگان خوزستان و بوشهر تولید می‌شود. در میان میوه‌ها، به خرما میوه برتر گفته می‌شود چراکه می‌تواند به‌تنهایی بسیاری از نیازهای بدن به مواد مغذی را تأمین کند.
خرمای خاصویی موجود در مجموعه خانبار از نوع مرغوب و تازه بوده و مستقیم از کشاورز  و از منطقه حاجی آباد بندر عباس برداشت و ارسال  میشود.
این محصول بصورت سطلی ارایه میشود و وزن هر سطل با بسته بندی یک کیلوگرم میباشد.",120,خرما,آجیل و خشکبار,مواد غذایی,https://statics.basalam.com/public-7/users/qXG5zE/03-13/qdwo8ylmG9UWfMRsfTJRWHfpfnCbJoC2pThgt6fTyqTLCrjjI1.jpg,https://basalam.com/khanbaar/product/7360358,2023-04-29T08:32:59+03:30,2024-03-06T12:42:39+03:30,1000.0,,69,5731,1,0,4.2,32,2024-12-19T16:51:25.149541
7360673,433888,خرما کبکاب ممتاز  خشت درجه یک  کارتنی,760000,0,1200,1400,3," یکی از بهترین انواع خرمای صادراتی به بازارهای کشورهای همسایه و سایر کشورها خرما کبکاب خشت می باشد.
✅خواص ویژه این خرما مانند شیرینی کم آن باعث شده است که از محبوبیت جهانی برخوردار باشد.
✅ کبکاب در مرحله خارک زرد و در مرحله رطب قهوه ای روشن و قهوه ای سوخته است و در نهایت به قهوه ای تیره تبدیل می شود 
✅با وجود بافت نرم، این خرما از قدرت انبارداری بالایی برخوردار بوده و می‌توان به مدت طولانی آن را نگه داری نمود
✅ این کبکاب خصیصه مهمی که داره اینه که دانه های خرما از هم جدا هستند و به هم چسبیده نیست و در ضمن اصلا از شیره صنعتی برای این محصول استفاده نشده
✅محصول دارای کیفیتی عالی در بسته بندی 1200 گرمی میباشد 
✅با ضمانت کیفیت و امکان مرجوعی در صورت نارضایتی 
",120,خرما,آجیل و خشکبار,مواد غذایی,https://statics.basalam.com/public-7/users/qXG5zE/02-08/kDx67BqhD9sfbTl0QzHufYafPqks4Vhk992BFoLcoPs4HqxtKu.jpg,https://basalam.com/khanbaar/product/7360673,2023-04-29T09:20:47+03:30,2024-03-07T09:33:47+03:30,1200.0,,34,2126,1,0,4.0,9,2024-12-19T16:51:26.849413
7360701,433888,خرما کبکاب ممتاز  خشت درجه یک سطلی,1080000,20,1100,1400,3,"یکی از بهترین انواع خرمای صادراتی به بازارهای کشورهای همسایه و سایر کشورها خرما کبکاب خشت می باشد.
✅خواص ویژه این خرما مانند شیرینی کم آن باعث شده است که از محبوبیت جهانی برخوردار باشد.
✅ کبکاب در مرحله خارک زرد و در مرحله رطب قهوه ای روشن و قهوه ای سوخته است و در نهایت به قهوه ای تیره تبدیل می شود 
✅با وجود بافت نرم، این خرما از قدرت انبارداری بالایی برخوردار بوده و می‌توان به مدت طولانی آن را نگه داری نمود
✅ این کبکاب خصیصه مهمی که داره اینه که دانه های خرما از هم جدا هستند و به هم چسبیده نیست و در ضمن اصلا از شیره صنعتی برای این محصول استفاده نشده
✅محصول دارای کیفیتی عالی در بسته بندی سطلی حدودا  1100 گرمی  میباشد. 
✅با ضمانت کیفیت و امکان مرجوعی در صورت نارضایتی",120,خرما,آجیل و خشکبار,مواد غذایی,https://statics.basalam.com/public/users/qXG5zE/04-19/cVkZY5KdE1CIoE4G5LXWFiOJey7BTuaO9pRuB6Te2wPjGetoe9.jpg,https://basalam.com/khanbaar/product/7360701,2023-04-29T09:24:48+03:30,2024-12-07T16:08:53+03:30,1100.0,گرم,8,1099,1,0,2.0,1,2024-12-19T16:51:28.554323
7360897,433888,نخود سه خان کرمانشاه دستچین شده 5کیلویی ,3350000,0,5000,5100,4,,153,حبوبات و سویا,خوار و بار,مواد غذایی,https://statics.basalam.com/public-7/users/qXG5zE/07-22/bB8gMoMkQOZHj8DTyYTXJGMwkguKAfQYC3OFdfGWjzKYTsgLdj.jpg,https://basalam.com/khanbaar/product/7360897,2023-04-29T09:46:22+03:30,2024-04-07T15:43:55+03:30,5000.0,گرم,19,692,1,0,4.8,16,2024-12-19T16:51:30.255339
7361397,433888,روغن حیوانی کرمانشاهی گوسفندی یک کیلویی بویان ,13800000,1,1000,1200,4,"روغن حیوانی بویان توسط عشایر و روستاییان در کوهستان های کرمانشاه تولید و در واحد بسته بندی بویان تحت نظارت کارشناسان بهداشت و متخصصین کارآزموده بصورتی بسته بندی میگردد که کیفیت و ارزش غذایی آن حفظ گردد.
روغن کرمانشاهی گوسفندی بویان یک روغن همه کاره است. این روغن نقطه دود بسیار بالایی دارد(حدود 250 درجه سانتیگراد) و مانند بسیاری از روغن های دیگر در درجه حرارت بالا به رادیکال های آزاد شکسته نمی شود. روغن حیوانی نیاز به یخچال ندارد و به راحتی فاسد و خراب نیز نمی گردد. حتی گفته شده که تا 100 سال نیز می تواند سالم باقی بماند که البته با توجه به عطر و طعم بی نظیر آن بعید است که اینهمه سال باقی بماند!
",154,روغن‌های خوراکی,خوار و بار,مواد غذایی,https://statics.basalam.com/public-2/users/qXG5zE/04-29/zLriEu44iPndZwkx6A3931mdb3TODexuNjTZChT5U4b1ggcoeB.jpg,https://basalam.com/khanbaar/product/7361397,2023-04-29T10:29:19+03:30,2024-12-09T17:06:32+03:30,1000.0,گرم,68,3317,1,0,4.7,27,2024-12-19T16:51:31.949442
7361479,433888,برنج ایرانی سرلاشه هاشمی امساله 50 کیلویی با تضمین کیفیت ,29000000,0,50000,51000,3,"برنج سرلاشه هاشمی گیلان
طعم و کیفیت عالی و خوش خوراک
ری بالا 
⚠ این برنج یه کم ریزتر از عرف بازار هست ولی در مقایسه با قیمت برنج و سلامت (بدون قاطی داشتن) خیلی به صرفه است، لذا قبل از خرید حتما تصویر برنج را در عکس های بعدی محصول مشاهده نمایید، تا از خریدتون مطمئن باشید.
ارسال توسط باربری انجام میشه و تحویل از باربری انجام میشه..به علت حجم بالا امکان ارسال سفارش توسط پست ممکن نمی باشد",152,برنج,خوار و بار,مواد غذایی,https://statics.basalam.com/public-7/users/qXG5zE/08-15/EdIfwOGg3xcXolzUOWFiDdjMLsJaNCxiL8yEDDF7rKKAAyb34u.jpg,https://basalam.com/khanbaar/product/7361479,2023-04-29T10:35:28+03:30,2024-12-03T14:56:20+03:30,50.0,گرم,0,497,1,0,0.0,0,2024-12-19T16:51:33.734955
7361550,433888,روغن حیوانی کرمانشاهی گوسفندی نیم کیلویی بویان ,6960000,36,500,700,3,"روغن حیوانی بویان توسط عشایر و روستاییان در کوهستان های کرمانشاه تولید و در واحد بسته بندی بویان تحت نظارت کارشناسان بهداشت و متخصصین کارآزموده بصورتی بسته بندی میگردد که کیفیت و ارزش غذایی آن حفظ گردد.
روغن کرمانشاهی گوسفندی بویان یک روغن همه کاره است. این روغن نقطه دود بسیار بالایی دارد(حدود 250 درجه سانتیگراد) و مانند بسیاری از روغن های دیگر در درجه حرارت بالا به رادیکال های آزاد شکسته نمی شود. روغن حیوانی نیاز به یخچال ندارد و به راحتی فاسد و خراب نیز نمی گردد. حتی گفته شده که تا 100 سال نیز می تواند سالم باقی بماند که البته با توجه به عطر و طعم بی نظیر آن بعید است که اینهمه سال باقی بماند!

",154,روغن‌های خوراکی,خوار و بار,مواد غذایی,https://statics.basalam.com/public-2/users/qXG5zE/04-29/Akr4baADZ6GAdJASC1Qc1CMykvc0ELu7L8igGym0quXqhEmlVu.jpg,https://basalam.com/khanbaar/product/7361550,2023-04-29T10:40:31+03:30,2024-12-09T17:06:43+03:30,500.0,گرم,66,3776,1,0,5.0,26,2024-12-19T16:51:35.405030
7361773,433888,روغن حیوانی کرمانشاهی گاوی نیم کیلویی بویان ,3580000,35,500,700,3,"روغن حیوانی بویان توسط عشایر و روستاییان در کوهستان های کرمانشاه تولید و در واحد بسته بندی بویان تحت نظارت کارشناسان بهداشت و متخصصین کارآزموده بصورتی بسته بندی میگردد که کیفیت و ارزش غذایی آن حفظ گردد.
روغن حیوانی بویان در بسته بندی های آبی رنگ تهیه شده از 70% گاوی و 30% گوسفند می باشد تا عطر و طعمی قوی و بسیار عالی را برای شما به ارمغان آورد این محصول 100 در صد طبیعی بوده و بدون هیچ گونه مواد نگهدارنده است. روغن حیوانی بویان توسط روستاییان و عشایر تولید شده و سپس در هیزه نگهداری می شوند. پس از گذشت مدتی از نگهداری داخل هیزه در قوطی ها کنسروی بسته بندی می شوند تا به راحتی به دست مصرف کنندگان نهایی رسیده و از آن بهره مند شوند. توصیه می شود برای کسانی که عطر و طعم متعادل تری می خواهند روغن آبی بویان که گاوی گوسفندی می باشد انتخابشان باشد. روغن حیوانی کرمانشاهی بویان برخلاف بسیاری از روغن های حیوانی که مدعی کرمانشاهی بودن دارند در کرمانشاه تولید و بسته بندی می شوند. با خرید روغن کرمانشاهی بویان شما می توانید عطر و طعم واقعی و بینظیر اصالت کرمانشاهی را تجربه کنید و غذاهای ایرانی و یا سرخ کردنی های خود را خوشمزه تر کنید. عمده تولیدات روغن حیوانی بویان از عشایر و روستاییان سمت اورامانات کرمانشاه است.",154,روغن‌های خوراکی,خوار و بار,مواد غذایی,https://statics.basalam.com/public-2/users/qXG5zE/04-29/DJOqsvNpFMzLR1T4uiFFiE40jpz0sYjzEw6UXmGfT9SyxioyI6.jpg,https://basalam.com/khanbaar/product/7361773,2023-04-29T10:56:46+03:30,2024-12-09T17:06:57+03:30,500.0,گرم,54,1698,1,0,4.3,23,2024-12-19T16:51:37.034938
7361940,433888,روغن حیوانی کرمانشاهی گاوی یک کیلویی بویان ,6850000,0,1000,1100,3,"روغن حیوانی بویان توسط عشایر و روستاییان در کوهستان های کرمانشاه تولید و در واحد بسته بندی بویان تحت نظارت کارشناسان بهداشت و متخصصین کارآزموده بصورتی بسته بندی میگردد که کیفیت و ارزش غذایی آن حفظ گردد.
روغن حیوانی بویان در بسته بندی های آبی رنگ تهیه شده از 70% گاوی و 30% گوسفند می باشد تا عطر و طعمی قوی و بسیار عالی را برای شما به ارمغان آورد این محصول 100 در صد طبیعی بوده و بدون هیچ گونه مواد نگهدارنده است. روغن حیوانی بویان توسط روستاییان و عشایر تولید شده و سپس در هیزه نگهداری می شوند. پس از گذشت مدتی از نگهداری داخل هیزه در قوطی ها کنسروی بسته بندی می شوند تا به راحتی به دست مصرف کنندگان نهایی رسیده و از آن بهره مند شوند. توصیه می شود برای کسانی که عطر و طعم متعادل تری می خواهند روغن آبی بویان که گاوی گوسفندی می باشد انتخابشان باشد. روغن حیوانی کرمانشاهی بویان برخلاف بسیاری از روغن های حیوانی که مدعی کرمانشاهی بودن دارند در کرمانشاه تولید و بسته بندی می شوند. با خرید روغن کرمانشاهی بویان شما می توانید عطر و طعم واقعی و بینظیر اصالت کرمانشاهی را تجربه کنید و غذاهای ایرانی و یا سرخ کردنی های خود را خوشمزه تر کنید. عمده تولیدات روغن حیوانی بویان از عشایر و روستاییان سمت اورامانات کرمانشاه است.
تولید :   1401/12/8
انقضا:  1403/5/3",154,روغن‌های خوراکی,خوار و بار,مواد غذایی,https://statics.basalam.com/public-2/users/qXG5zE/04-29/bmFdrpgb82mjBP3DZaZojhKwAc7deitkVGfCdlyBVxkxgjClhb.jpg,https://basalam.com/khanbaar/product/7361940,2023-04-29T11:07:58+03:30,2024-12-09T12:26:17+03:30,1000.0,گرم,109,2590,1,0,4.6,33,2024-12-19T16:51:38.700774
7363634,433888,برنج هاشمی اشرافی ممتاز گیلان 50کیلویی ,56500000,2,50000,51000,3,"برنج هاشمی اشرافی
تحفه گیلان
برنج فوق اعلا
طعم و کیفیت عالی
ری بالا
امساله و تازه
کیفیت تضمینی/ به شرط پخت
توجه فرمایید که :عطر برنج هاشمی گیلان در مقایسه با برنج طارم مازندران کمتر ولی طعم و کیفیت (خوش هضمی) بالاتری داره.
کیفیت خوب برنج در گرم کردن دوباره برنج خودش رو نشون میده که باید نرمی خودش رو حفظ کنه و سفت نشه.
ارسال توسط باربری انجام میشه و تحویل از باربری انجام میشه..به علت حجم بالا امکان ارسال سفارش توسط پست ممکن نمی باشد",152,برنج,خوار و بار,مواد غذایی,https://statics.basalam.com/public-8/users/qXG5zE/08-15/BaCRyjqEemSvPbsinJZOiPmGtIMDLInf1bMUOpJnpQF57Jhtt8.jpg,https://basalam.com/khanbaar/product/7363634,2023-04-29T12:43:04+03:30,2024-12-03T15:08:28+03:30,50000.0,گرم,0,285,1,0,0.0,0,2024-12-19T16:51:40.382129
7363830,433888,پودر فلفل قرمز ایرانی یک کیلویی,1890000,19,1000,1200,4,"پودر فلفل قرمز ایرانی یک کیلویی
""درجه یک و باکیفیت
کیفیت تمام محصولات غرفه خانبار  تضمین میشود""
امکان خرید بصورت خرده و عمده 
خرید عمده شامل تخفیف خواهد بود ",133,ادویه,ادویه و چاشنی,مواد غذایی,https://statics.basalam.com/public-6/users/qXG5zE/07-04/YUIWf52KFbjg6e0xxgn20nMV3snBIOlKJxyiodP271tUSIIDso.jpg,https://basalam.com/khanbaar/product/7363830,2023-04-29T12:53:58+03:30,2024-12-16T15:49:37+03:30,1000.0,گرم,54,1012,1,0,4.9,18,2024-12-19T16:51:42.050281
7365112,433888,زرشک پفکی  اعلا درجه 1 یک کیلویی ,2600000,10,1000,1100,4,"زرشک پفکی خوشرنگ و امساله 
تازه و نرم 
تامین مستقیم از کشاورز 
امکان خرید بصورت خرده و عمده 
قیمت هر کیلو عمده 170 تومان 
حداقل خرید عمده 10 کیلو",790,سایر,سایر,سایر,https://statics.basalam.com/public-6/users/qXG5zE/10-06/C64SetPyFUPH9yg65ULFcuSj8gDYX0ouNnm4VCFZFnQJBQykK8.jpg,https://basalam.com/khanbaar/product/7365112,2023-04-29T14:06:03+03:30,2024-11-10T18:47:18+03:30,1000.0,گرم,154,3163,1,0,4.7,82,2024-12-19T16:51:43.703481
7366528,433888,روغن حیوانی کرمانشاهی بویان تک نفره مخلوط  (100ساشه 7گرمی),5620000,0,700,800,4,"روغن حیوانی بویان توسط عشایر و روستاییان در کوهستان های کرمانشاه تولید و در واحد بسته بندی بویان تحت نظارت کارشناسان بهداشت و متخصصین کارآزموده بصورتی بسته بندی میگردد که کیفیت و ارزش غذایی آن حفظ گردد.
روغن حیوانی تک نفره بویان دقیقا همان عطر و طعمی را دارا هستند که روغن های بسته بندی شده در قوطی دارند.این بسته بندی  از روغن حیوانی بویان برای مصرف در رستوران ها، طباخی ها و  حتی مصرف شخصی در مسافرت ها مناسب هستند.هر بسته روغن حیوانی تک نفره بویان، شامل 100 عدد ساشه 7 گرمی روغن حیوانی مخلوط ( گاوی – گوسفندی ) است",154,روغن‌های خوراکی,خوار و بار,مواد غذایی,https://statics.basalam.com/public-2/users/qXG5zE/04-29/Md689wRjI3TVmOUkiE0I6vZ1kaKSprRXb1WrZW6Co8mb4QRDcR.jpg,https://basalam.com/khanbaar/product/7366528,2023-04-29T15:34:34+03:30,2024-12-09T17:06:06+03:30,700.0,گرم,81,2493,1,0,4.5,13,2024-12-19T16:51:45.458178
7366578,433888,لوبیا چیتی دستچین و بوجار شده 10کیلویی ,10200000,0,10000,11000,3,,153,حبوبات و سویا,خوار و بار,مواد غذایی,https://statics.basalam.com/public-7/users/qXG5zE/07-22/uuV6ahT4UgvLJ3gzAShbvHPVTfdpJmS8fqNaYtiPwrHO2Btf4m.jpg,https://basalam.com/khanbaar/product/7366578,2023-04-29T15:37:30+03:30,2024-11-28T16:52:33+03:30,10000.0,گرم,13,471,1,0,4.9,10,2024-12-19T16:51:47.187852
7366883,433888,لوبیا قرمز دستچین و بوجار شده5کیلویی ,5250000,0,5000,5300,4,,153,حبوبات و سویا,خوار و بار,مواد غذایی,https://statics.basalam.com/public-7/users/qXG5zE/07-22/bAvV1tuY8Qk3a8r5VF4BlQUJ6CbGHNLCKx3KmwjEjBHALvSe60.jpg,https://basalam.com/khanbaar/product/7366883,2023-04-29T15:56:53+03:30,2024-11-28T16:52:31+03:30,5000.0,گرم,11,466,1,0,4.6,8,2024-12-19T16:51:48.931214
7378366,433888,رب انار (سس انار) ملس خالص و خوش طعم ,1250000,5,1000,1300,1,,136,رب ها,ادویه و چاشنی,مواد غذایی,https://statics.basalam.com/public-2/users/qXG5zE/04-30/Jch4sxG3WIyRTN6XEu8XjN48IPMMNbN1LaHk4C5ngnLHGWvNTw.jpg,https://basalam.com/khanbaar/product/7378366,2023-04-30T11:10:55+03:30,2023-05-07T13:04:08+03:30,1000.0,,0,4,1,0,0.0,0,2024-12-19T16:51:50.661300
7378475,433888,رب انار غلیظ و امساله 900 گرمی,1485000,26,1000,1200,4," طبع رب انار ملس سرد و تر و نزدیک به اعتدال است و به دلیل مزه خاصی که دارد، طرفداران زیادی دارد. به طور کلی رب انار ملس (ترش و شیرین) خواص بیشتری نسبت به رب انار شیرین دارد و در کاهش صفرا، غلیان و جوشش خون مفیدتر است.
",136,رب ها,ادویه و چاشنی,مواد غذایی,https://statics.basalam.com/public-40/users/qXG5zE/10-29/MNPuDKgvl5vMmWirVivrJax4iZHLz48qLY9MX7xUdbZTyN0Lat.jpg,https://basalam.com/khanbaar/product/7378475,2023-04-30T11:19:19+03:30,2024-11-10T18:56:28+03:30,900.0,گرم,122,3741,1,0,4.6,44,2024-12-19T16:51:52.346080
7378512,433888,رب انار غلیظ و امساله 10 کیلویی,14500000,5,10000,11000,4," طبع رب انار ملس سرد و تر و نزدیک به اعتدال است و به دلیل مزه خاصی که دارد، طرفداران زیادی دارد. به طور کلی رب انار ملس (ترش و شیرین) خواص بیشتری نسبت به رب انار شیرین دارد و در کاهش صفرا، غلیان و جوشش خون مفیدتر است.

ارسال با اتوبوس و تحویل از باربری هستش 
هزینه های جانبی از جمله انبارداری به عهده خریدار میباشد.",136,رب ها,ادویه و چاشنی,مواد غذایی,https://statics.basalam.com/public-40/users/qXG5zE/10-29/7pMfFeGZ0HCeiQmORUnH0QGN1kdEzzLAjPyC5zdVuoi32MeBGz.jpg,https://basalam.com/khanbaar/product/7378512,2023-04-30T11:21:59+03:30,2024-10-29T08:52:38+03:30,10000.0,گرم,0,1439,1,0,0.0,0,2024-12-19T16:51:54.037797
7382144,433888,برنج ایرانی صدری دودی درجه یک 50کیلویی با تضمین کیفیت ,46000000,2,50000,51000,3,,152,برنج,خوار و بار,مواد غذایی,https://statics.basalam.com/public-6/users/qXG5zE/10-18/kdxc9vHMU0oldIbyp7Ge1Ra2cU6iX35qtgJbM0fjxXkLESTKlc.jpg,https://basalam.com/khanbaar/product/7382144,2023-04-30T14:40:46+03:30,2024-12-03T14:58:35+03:30,50.0,گرم,1,817,1,0,4.0,1,2024-12-19T16:51:55.720924
7382175,433888,برنج صدری معطر (فجر ممتاز) 10 کیلویی,9900000,10,10000,11000,4,"خوش پخت و خوش طعم
برنج فجر ممتاز برداشتی از بهترین شالیزارهای گرگان
خصوصیات و ویژگی‌های برنج فجر:
↩دانه‌های این برنج به شکل خنجر هستند و از سر و نوک دانه به سمت انتها، باریک و ریزتر می‌شوند.
رنگ این برنج، سفید مایل به کرمی می‌باشد. همچنین چرب بودن دانه‌های این برنج مورد توجه قرار می‌گیرد به صورتی که موقع آبکشی اگر دقت بکنید متوجه آن خواهید شد.
دقت فرمایید که:برنج فجر از بهترین ارقام برنج پرمحصول می باشد که پخت خوبی دارد، اما عطر و طعم آن از برنج های معطر مثل طارم و هاشمی کمتر است.
با تضمین کیفیت و مرجوعی
ارسال توسط باربری انجام میشه و تحویل از باربری انجام میشه..به علت حجم بالا امکان ارسال سفارش توسط پست ممکن نمی باشد",152,برنج,خوار و بار,مواد غذایی,https://statics.basalam.com/public-7/users/qXG5zE/08-15/8Igjf1cpmNq7TUMgVV1Prbg5l8hexrT9gzznDYHnPpEmzxG5rP.jpg,https://basalam.com/khanbaar/product/7382175,2023-04-30T14:42:20+03:30,2024-12-17T12:23:40+03:30,10000.0,گرم,1,353,1,0,5.0,1,2024-12-19T16:51:57.408378
7382509,433888,پودر پاپریکا خارجی یک کیلویی,2420000,15,1000,1200,4,"پودر پاپریکا خارجی یک کیلویی
""درجه یک و باکیفیت
کیفیت تمام محصولات غرفه خانبار  تضمین میشود""",133,ادویه,ادویه و چاشنی,مواد غذایی,https://statics.basalam.com/public-6/users/qXG5zE/07-05/FLZtoEgAK0EvFPKt6wRm9AgbCGM1NpqZFub7j07ZtmfkGz4cva.jpg,https://basalam.com/khanbaar/product/7382509,2023-04-30T14:58:08+03:30,2024-12-16T15:51:32+03:30,1000.0,گرم,42,785,1,0,4.6,20,2024-12-19T16:51:59.079031
7394060,433888,برنج طارم محلی درجه یک 50 کیلویی ,54500000,2,50000,51000,3,"برنج طارم درجه یک 
از شالیزارهای شمال ایران
یک دست و خوش عطر 
ارسال توسط باربری یا پست 
",152,برنج,خوار و بار,مواد غذایی,https://statics.basalam.com/public-2/users/qXG5zE/04-30/BOfkRuMfCizQnhNfJDRgVUau0zVdP6i06osCWszVDPj2pLLqJb.jpg,https://basalam.com/khanbaar/product/7394060,2023-05-01T10:19:50+03:30,2024-07-07T16:14:09+03:30,50000.0,گرم,0,797,1,0,0.0,0,2024-12-19T16:52:00.770783
7398757,433888,تخمه  افتابگردان ایرانی با طعم عالی یک کیلویی  (بار جدید),1190000,19,1000,1200,4,"تخمه باطعم بسیار عالی 
سایز درشت و مناسب مهمانی
نمک بصورت زیاد استفاده نشده و بسیار متعادل هست",119,تخمه,آجیل و خشکبار,مواد غذایی,https://statics.basalam.com/public-7/users/qXG5zE/03-12/Ao7EOGfB4U91Hhe6rmq0V9eWUnhDCmJ2G3baOGZ2n94LAPDdri.jpg,https://basalam.com/khanbaar/product/7398757,2023-05-01T15:07:42+03:30,2024-12-14T10:16:35+03:30,1000.0,گرم,208,8101,1,0,4.1,91,2024-12-19T16:52:02.455565
7414090,433888,رازیانه  درجه یک 20 کیلویی,40600000,5,20000,20200,3,"رازیانه 20 کیلویی
""درجه یک و باکیفیت
کیفیت تمام محصولات غرفه خانبار  تضمین میشود""",133,ادویه,ادویه و چاشنی,مواد غذایی,https://statics.basalam.com/public-6/users/qXG5zE/07-04/fK2fa9j3F9YKyTvOXHYdTZ3GR2OSpnY2gCUBJmIcVXv3v0WC5e.jpg,https://basalam.com/khanbaar/product/7414090,2023-05-02T14:48:33+03:30,2024-12-16T16:14:54+03:30,20000.0,گرم,1,60,1,0,5.0,1,2024-12-19T16:52:04.322540
